AP/NAP1.DBL,UNTMF.FD
AP/NAP1.DBL,VENMS.FDC
AP/NAP2.DBL,DFDATA.FD
AP/NAP2.DBL,EQPTF.FD
AP/NAP2.DBL,JOBTF.FD
AP/NAP2.DBL,NEWAP.FDC
AP/NAP2.DBL,SYSTEM.FD
AP/NAP2.DBL,UNTTF.FD
AP/NAP3.DBL,NEWAP.FDC
AP/NAP3.DBL,SYSTEM.FD
AP/NAP4.DBL,MSVND.FDC
AP/NAP4.DBL,NEWAP.FDC
AP/NAP4.DBL,SYSTEM.FD
AP/NAP5.DBL,EQPMF.FD
AP/NAP5.DBL,EXPAC.FDC
AP/NAP5.DBL,GLAIX.FDC
AP/NAP5.DBL,GLAMS.FDC
AP/NAP5.DBL,JOBMF.FD
AP/NAP5.DBL,MSVND.FDC
AP/NAP5.DBL,NEWAP.FDC
AP/NAP5.DBL,SYSTEM.FD
AP/NAP5.DBL,UNTMF.FD
AP/NAP5.DBL,VENIX.FDC
AP/NAP5.DBL,VENMS.FDC
AP/NAP5.DBL,VENNX.FDC
AP/NAP6.DBL,SYSTEM.FD
AP/NAP7.DBL,MSVND.FDC
AP/NAP7.DBL,NEWAP.FDC
AP/NAP7.DBL,SYSTEM.FD
AP/NEWAP.DBL,DFDATA.FD
AP/NEWAP.DBL,EQPMF.FD
AP/NEWAP.DBL,EQPTF.FD
AP/NEWAP.DBL,GLAIX.FDC
AP/NEWAP.DBL,GLAMS.FDC
AP/NEWAP.DBL,JOBMF.FD
AP/NEWAP.DBL,JOBTF.FD
AP/NEWAP.DBL,MSVND.FDC
AP/NEWAP.DBL,NEWAP.FDC
AP/NEWAP.DBL,SYSTEM.FD
AP/NEWAP.DBL,UNTMF.FD
AP/NEWAP.DBL,UNTTF.FD
AP/NEWAP.DBL,VENIX.FDC
AP/NEWAP.DBL,VENMS.FDC
AP/NEWAP.DBL,VENNX.FDC
AP/ORGMSV.DBL,DFDATA.FD
AP/ORGMSV.DBL,MSVND.FD
AP/ORGMSV.DBL,SYSTEM.FD
AP/ORGVEN.DBL,DFDATA.FD
AP/ORGVEN.DBL,SYSTEM.FD
AP/ORGVEN.DBL,VENIX.FD
AP/ORGVEN.DBL,VENMS.FD
